and,-2.685872142088134
the,-3.1566688785530626
of,-3.3750631944888627
a,-3.4145998225774963
with,-3.7975422876737
this,-3.860840249670889
is,-4.018497654307357
wine,-4.275684090065486
in,-4.41579945177636
flavors,-4.538932137179985
to,-4.557494155040044
it,-4.630341887581478
on,-4.648131429144977
its,-4.690022370854137
fruit,-4.77363651089527
aromas,-4.785332550658461
palate,-4.812159792891606
finish,-4.979488565099419
acidity,-5.053596537253141
that,-5.0848490807572455
from,-5.1089466323363055
drink,-5.1130199577239415
but,-5.158957052910967
ripe,-5.225206438452168
are,-5.2671706375512
cherry,-5.301072189226882
tannins,-5.315960801720632
black,-5.315960801720632
notes,-5.410271481191873
for,-5.472614611766009
by,-5.472614611766009
has,-5.496284355851913
an,-5.551683135241702
fresh,-5.564422161019132
rich,-5.577325565855039
nose,-5.583840246876234
spice,-5.6655182778905
red,-5.694297242440544
now,-5.716438368317757
as,-5.723929040046915
berry,-5.770091081810078
oak,-5.869346039905419
white,-5.878079719874173
offers,-5.886890349556328
soft,-5.904747966956334
through,-5.932146941144449
citrus,-5.941449333806762
plum,-5.941449333806762
apple,-5.960317818111145
well,-5.960317818111145
dry,-5.9698872691272955
sweet,-5.989305354984397
while,-6.039567189765286
crisp,-6.039567189765286
blend,-6.049929976800833
texture,-6.081678675115413
light,-6.081678675115413
fruits,-6.092489591219628
shows,-6.159930872015161
full,-6.171626911778352
at,-6.1834613694253555
more,-6.195437560472071
cabernet,-6.195437560472071
blackberry,-6.2075589210044155
pepper,-6.2075589210044155
good,-6.21982901359623
bright,-6.21982901359623
vanilla,-6.257569341579077
very,-6.283544827982338
peach,-6.283544827982338
juicy,-6.323818727120277
dark,-6.323818727120277
some,-6.337612049252614
green,-6.337612049252614
fruity,-6.351598291227353
character,-6.3657829262193095
dried,-6.380171663671409
balanced,-6.380171663671409
or,-6.394770463092562
spicy,-6.439890898373031
touch,-6.471143441877136
up,-6.487143783223577
long,-6.487143783223577
lemon,-6.5034043040953575
structure,-6.5034043040953575
sauvignon,-6.5034043040953575
herb,-6.519933606046568
pear,-6.536740724362949
chocolate,-6.536740724362949
hint,-6.553835157722249
raspberry,-6.571226900434119
mineral,-6.571226900434119
still,-6.588926477533519
firm,-6.588926477533519
flavor,-6.588926477533519
smooth,-6.606944983036198
tannic,-6.6439862547165465
earthy,-6.6439862547165465
toast,-6.6439862547165465
concentrated,-6.6439862547165465
tart,-6.663034449687241
not,-6.682452535544343
just,-6.682452535544343
licorice,-6.682452535544343
will,-6.7022551628405225
all,-6.7022551628405225
tobacco,-6.7022551628405225
be,-6.722457870158042
orange,-6.722457870158042
elegant,-6.722457870158042
great,-6.722457870158042
wood,-6.722457870158042
there,-6.722457870158042
lime,-6.743077157360777
years,-6.743077157360777
into,-6.743077157360777
fullbodied,-6.743077157360777
creamy,-6.743077157360777
pineapple,-6.76413056655861
mouth,-6.76413056655861
savory,-6.76413056655861
give,-6.76413056655861
melon,-6.76413056655861
out,-6.785636771779574
pinot,-6.785636771779574
stone,-6.785636771779574
dense,-6.785636771779574
alongside,-6.807615678498348
balance,-6.807615678498348
lead,-6.830088534350407
clean,-6.830088534350407
honey,-6.830088534350407
theres,-6.830088534350407
opens,-6.853078052575106
also,-6.853078052575106
herbal,-6.8766085499853
fine,-6.8766085499853
slightly,-6.900706101564361
smoky,-6.900706101564361
apricot,-6.900706101564361
grapefruit,-6.900706101564361
syrah,-6.925398714154732
bit,-6.950716522139023
merlot,-6.950716522139023
coffee,-6.950716522139023
style,-6.950716522139023
yet,-6.950716522139023
ready,-6.950716522139023
currant,-6.950716522139023
color,-6.950716522139023
delivers,-6.950716522139023
along,-6.976692008542283
which,-6.976692008542283
thats,-7.003360255624444
made,-7.003360255624444
note,-7.003360255624444
complex,-7.003360255624444
so,-7.003360255624444
finishes,-7.030759229812559
mouthfeel,-7.030759229812559
vintage,-7.030759229812559
like,-7.058930106779255
attractive,-7.058930106779255
vineyard,-7.058930106779255
cola,-7.058930106779255
than,-7.058930106779255
bottling,-7.087917643652507
structured,-7.117770606802188
show,-7.117770606802188
baked,-7.117770606802188
feel,-7.117770606802188
mature,-7.117770606802188
one,-7.117770606802188
wines,-7.117770606802188
over,-7.148542265468942
tight,-7.148542265468942
new,-7.148542265468942
both,-7.148542265468942
lively,-7.148542265468942
leather,-7.180290963783523
intense,-7.180290963783523
lightly,-7.180290963783523
cranberry,-7.180290963783523
big,-7.180290963783523
refreshing,-7.213080786606513
easy,-7.213080786606513
strawberry,-7.213080786606513
hints,-7.213080786606513
showing,-7.213080786606513
minerality,-7.213080786606513
concentration,-7.213080786606513
age,-7.213080786606513
herbs,-7.246982338282194
espresso,-7.246982338282194
time,-7.246982338282194
blanc,-7.246982338282194
cassis,-7.246982338282194
body,-7.246982338282194
little,-7.246982338282194
cherries,-7.282073658093465
yellow,-7.282073658093465
almond,-7.282073658093465
plenty,-7.282073658093465
comes,-7.31844130226434
dusty,-7.31844130226434
flower,-7.31844130226434
chardonnay,-7.31844130226434
generous,-7.31844130226434
freshness,-7.31844130226434
delicious,-7.31844130226434
aging,-7.31844130226434
tropical,-7.356181630247186
off,-7.356181630247186
roasted,-7.356181630247186
then,-7.356181630247186
crushed,-7.356181630247186
first,-7.356181630247186
earth,-7.356181630247186
pretty,-7.356181630247186
round,-7.356181630247186
young,-7.356181630247186
blueberry,-7.356181630247186
2018,-7.356181630247186
toasty,-7.356181630247186
bitter,-7.356181630247186
way,-7.395402343400468
weight,-7.395402343400468
toasted,-7.395402343400468
spices,-7.395402343400468
